            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2461428.500000000, A.D. 2027-Jan-23 00:00:00.0000, -4.355737561121572E+08,  2.303063965221871E+09, -1.313884272751144E+08,
2461429.500000000, A.D. 2027-Jan-24 00:00:00.0000, -4.360144723149344E+08,  2.308128002159747E+09, -1.317032267565955E+08,
2461430.500000000, A.D. 2027-Jan-25 00:00:00.0000, -4.364551541040701E+08,  2.313191862100088E+09, -1.320180162133509E+08,
2461431.500000000, A.D. 2027-Jan-26 00:00:00.0000, -4.368958016579010E+08,  2.318255545795405E+09, -1.323327956864541E+08,
2461432.500000000, A.D. 2027-Jan-27 00:00:00.0000, -4.373364151531000E+08,  2.323319053993015E+09, -1.326475652167993E+08,
2461433.500000000, A.D. 2027-Jan-28 00:00:00.0000, -4.377769947645848E+08,  2.328382387435113E+09, -1.329623248451107E+08,
2461434.500000000, A.D. 2027-Jan-29 00:00:00.0000, -4.382175406654232E+08,  2.333445546858869E+09, -1.332770746119502E+08,
2461435.500000000, A.D. 2027-Jan-30 00:00:00.0000, -4.386580530267385E+08,  2.338508532996540E+09, -1.335918145577223E+08,
2461436.500000000, A.D. 2027-Jan-31 00:00:00.0000, -4.390985320176239E+08,  2.343571346575627E+09, -1.339065447226745E+08,
2461437.500000000, A.D. 2027-Feb-01 00:00:00.0000, -4.395389778050767E+08,  2.348633988319055E+09, -1.342212651468953E+08,
2461438.500000000, A.D. 2027-Feb-02 00:00:00.0000, -4.399793905539593E+08,  2.353696458945382E+09, -1.345359758703071E+08,
2461439.500000000, A.D. 2027-Feb-03 00:00:00.0000, -4.404197704270003E+08,  2.358758759169031E+09, -1.348506769326530E+08,
2461440.500000000, A.D. 2027-Feb-04 00:00:00.0000, -4.408601175848413E+08,  2.363820889700527E+09, -1.351653683734775E+08,
2461441.500000000, A.D. 2027-Feb-05 00:00:00.0000, -4.413004321861374E+08,  2.368882851246733E+09, -1.354800502321044E+08,
2461442.500000000, A.D. 2027-Feb-06 00:00:00.0000, -4.417407143877083E+08,  2.373944644511070E+09, -1.357947225476111E+08,
2461443.500000000, A.D. 2027-Feb-07 00:00:00.0000, -4.421809643447359E+08,  2.379006270193696E+09, -1.361093853588017E+08,
2461444.500000000, A.D. 2027-Feb-08 00:00:00.0000, -4.426211822109973E+08,  2.384067728991633E+09, -1.364240387041795E+08,
2461445.500000000, A.D. 2027-Feb-09 00:00:00.0000, -4.430613681391162E+08,  2.389129021598845E+09, -1.367386826219233E+08,
2461446.500000000, A.D. 2027-Feb-10 00:00:00.0000, -4.435015222808149E+08,  2.394190148706244E+09, -1.370533171498703E+08,
2461447.500000000, A.D. 2027-Feb-11 00:00:00.0000, -4.439416447871497E+08,  2.399251111001647E+09, -1.373679423255018E+08,
2461448.500000000, A.D. 2027-Feb-12 00:00:00.0000, -4.443817358087143E+08,  2.404311909169678E+09, -1.376825581859386E+08,
2461449.500000000, A.D. 2027-Feb-13 00:00:00.0000, -4.448217954958005E+08,  2.409372543891644E+09, -1.379971647679430E+08,
2461450.500000000, A.D. 2027-Feb-14 00:00:00.0000, -4.452618239985122E+08,  2.414433015845376E+09, -1.383117621079229E+08,
2461451.500000000, A.D. 2027-Feb-15 00:00:00.0000, -4.457018214668317E+08,  2.419493325705088E+09, -1.386263502419457E+08,
2461452.500000000, A.D. 2027-Feb-16 00:00:00.0000, -4.461417880506436E+08,  2.424553474141216E+09, -1.389409292057532E+08,
2461453.500000000, A.D. 2027-Feb-17 00:00:00.0000, -4.465817238997230E+08,  2.429613461820289E+09, -1.392554990347770E+08,
2461454.500000000, A.D. 2027-Feb-18 00:00:00.0000, -4.470216291636962E+08,  2.434673289404824E+09, -1.395700597641573E+08,
2461455.500000000, A.D. 2027-Feb-19 00:00:00.0000, -4.474615039919822E+08,  2.439732957553236E+09, -1.398846114287602E+08,
2461456.500000000, A.D. 2027-Feb-20 00:00:00.0000, -4.479013485337235E+08,  2.444792466919771E+09, -1.401991540631928E+08,
2461457.500000000, A.D. 2027-Feb-21 00:00:00.0000, -4.483411629377114E+08,  2.449851818154480E+09, -1.405136877018195E+08,
2461458.500000000, A.D. 2027-Feb-22 00:00:00.0000, -4.487809473523115E+08,  2.454911011903187E+09, -1.408282123787738E+08,
2461459.500000000, A.D. 2027-Feb-23 00:00:00.0000, -4.492207019253934E+08,  2.459970048807500E+09, -1.411427281279700E+08,
2461460.500000000, A.D. 2027-Feb-24 00:00:00.0000, -4.496604268042648E+08,  2.465028929504816E+09, -1.414572349831127E+08,
2461461.500000000, A.D. 2027-Feb-25 00:00:00.0000, -4.501001221356137E+08,  2.470087654628347E+09, -1.417717329777045E+08,
2461462.500000000, A.D. 2027-Feb-26 00:00:00.0000, -4.505397880654587E+08,  2.475146224807156E+09, -1.420862221450529E+08,
2461463.500000000, A.D. 2027-Feb-27 00:00:00.0000, -4.509794247391049E+08,  2.480204640666188E+09, -1.424007025182756E+08,
2461464.500000000, A.D. 2027-Feb-28 00:00:00.0000, -4.514190323011093E+08,  2.485262902826317E+09, -1.427151741303043E+08,
2461465.500000000, A.D. 2027-Mar-01 00:00:00.0000, -4.518586108952510E+08,  2.490321011904386E+09, -1.430296370138890E+08,
2461466.500000000, A.D. 2027-Mar-02 00:00:00.0000, -4.522981606645083E+08,  2.495378968513254E+09, -1.433440912016002E+08,
2461467.500000000, A.D. 2027-Mar-03 00:00:00.0000, -4.527376817510411E+08,  2.500436773261843E+09, -1.436585367258310E+08,
2461468.500000000, A.D. 2027-Mar-04 00:00:00.0000, -4.531771742961760E+08,  2.505494426755177E+09, -1.439729736187994E+08,
2461469.500000000, A.D. 2027-Mar-05 00:00:00.0000, -4.536166384403978E+08,  2.510551929594432E+09, -1.442874019125504E+08,
2461470.500000000, A.D. 2027-Mar-06 00:00:00.0000, -4.540560743233422E+08,  2.515609282376975E+09, -1.446018216389558E+08,
2461471.500000000, A.D. 2027-Mar-07 00:00:00.0000, -4.544954820837921E+08,  2.520666485696407E+09, -1.449162328297162E+08,
2461472.500000000, A.D. 2027-Mar-08 00:00:00.0000, -4.549348618596754E+08,  2.525723540142602E+09, -1.452306355163623E+08,
2461473.500000000, A.D. 2027-Mar-09 00:00:00.0000, -4.553742137880654E+08,  2.530780446301751E+09, -1.455450297302547E+08,
2461474.500000000, A.D. 2027-Mar-10 00:00:00.0000, -4.558135380051821E+08,  2.535837204756392E+09, -1.458594155025861E+08,
2461475.500000000, A.D. 2027-Mar-11 00:00:00.0000, -4.562528346463947E+08,  2.540893816085449E+09, -1.461737928643810E+08,
2461476.500000000, A.D. 2027-Mar-12 00:00:00.0000, -4.566921038462252E+08,  2.545950280864270E+09, -1.464881618464966E+08,
2461477.500000000, A.D. 2027-Mar-13 00:00:00.0000, -4.571313457383529E+08,  2.551006599664657E+09, -1.468025224796247E+08,
2461478.500000000, A.D. 2027-Mar-14 00:00:00.0000, -4.575705604556190E+08,  2.556062773054897E+09, -1.471168747942909E+08,
2461479.500000000, A.D. 2027-Mar-15 00:00:00.0000, -4.580097481300324E+08,  2.561118801599801E+09, -1.474312188208563E+08,
2461480.500000000, A.D. 2027-Mar-16 00:00:00.0000, -4.584489088927747E+08,  2.566174685860723E+09, -1.477455545895180E+08,
2461481.500000000, A.D. 2027-Mar-17 00:00:00.0000, -4.588880428742071E+08,  2.571230426395605E+09, -1.480598821303107E+08,
2461482.500000000, A.D. 2027-Mar-18 00:00:00.0000, -4.593271502038761E+08,  2.576286023758985E+09, -1.483742014731059E+08,
2461483.500000000, A.D. 2027-Mar-19 00:00:00.0000, -4.597662310105198E+08,  2.581341478502043E+09, -1.486885126476142E+08,
2461484.500000000, A.D. 2027-Mar-20 00:00:00.0000, -4.602052854220749E+08,  2.586396791172621E+09, -1.490028156833860E+08,
2461485.500000000, A.D. 2027-Mar-21 00:00:00.0000, -4.606443135656829E+08,  2.591451962315248E+09, -1.493171106098117E+08,
2461486.500000000, A.D. 2027-Mar-22 00:00:00.0000, -4.610833155676972E+08,  2.596506992471165E+09, -1.496313974561232E+08,
2461487.500000000, A.D. 2027-Mar-23 00:00:00.0000, -4.615222915536896E+08,  2.601561882178354E+09, -1.499456762513950E+08,
2461488.500000000, A.D. 2027-Mar-24 00:00:00.0000, -4.619612416484572E+08,  2.606616631971558E+09, -1.502599470245444E+08,
2461489.500000000, A.D. 2027-Mar-25 00:00:00.0000, -4.624001659760296E+08,  2.611671242382307E+09, -1.505742098043327E+08,
2461490.500000000, A.D. 2027-Mar-26 00:00:00.0000, -4.628390646596755E+08,  2.616725713938940E+09, -1.508884646193676E+08,
2461491.500000000, A.D. 2027-Mar-27 00:00:00.0000, -4.632779378219098E+08,  2.621780047166626E+09, -1.512027114981019E+08,
2461492.500000000, A.D. 2027-Mar-28 00:00:00.0000, -4.637167855845008E+08,  2.626834242587385E+09, -1.515169504688364E+08,
2461493.500000000, A.D. 2027-Mar-29 00:00:00.0000, -4.641556080684768E+08,  2.631888300720114E+09, -1.518311815597205E+08,
2461494.500000000, A.D. 2027-Mar-30 00:00:00.0000, -4.645944053941339E+08,  2.636942222080597E+09, -1.521454047987521E+08,
2461495.500000000, A.D. 2027-Mar-31 00:00:00.0000, -4.650331776810429E+08,  2.641996007181534E+09, -1.524596202137811E+08,
2461496.500000000, A.D. 2027-Apr-01 00:00:00.0000, -4.654719250480557E+08,  2.647049656532554E+09, -1.527738278325088E+08,
2461497.500000000, A.D. 2027-Apr-02 00:00:00.0000, -4.659106476133137E+08,  2.652103170640233E+09, -1.530880276824895E+08,
2461498.500000000, A.D. 2027-Apr-03 00:00:00.0000, -4.663493454942535E+08,  2.657156550008107E+09, -1.534022197911322E+08,
2461499.500000000, A.D. 2027-Apr-04 00:00:00.0000, -4.667880188076149E+08,  2.662209795136695E+09, -1.537164041857018E+08,
2461500.500000000, A.D. 2027-Apr-05 00:00:00.0000, -4.672266676694468E+08,  2.667262906523507E+09, -1.540305808933210E+08,
2461501.500000000, A.D. 2027-Apr-06 00:00:00.0000, -4.676652921951142E+08,  2.672315884663055E+09, -1.543447499409708E+08,
2461502.500000000, A.D. 2027-Apr-07 00:00:00.0000, -4.681038924993036E+08,  2.677368730046869E+09, -1.546589113554935E+08,
2461503.500000000, A.D. 2027-Apr-08 00:00:00.0000, -4.685424686960292E+08,  2.682421443163503E+09, -1.549730651635942E+08,
2461504.500000000, A.D. 2027-Apr-09 00:00:00.0000, -4.689810208986365E+08,  2.687474024498544E+09, -1.552872113918427E+08,
2461505.500000000, A.D. 2027-Apr-10 00:00:00.0000, -4.694195492198068E+08,  2.692526474534615E+09, -1.556013500666753E+08,
2461506.500000000, A.D. 2027-Apr-11 00:00:00.0000, -4.698580537715591E+08,  2.697578793751385E+09, -1.559154812143998E+08,
2461507.500000000, A.D. 2027-Apr-12 00:00:00.0000, -4.702965346652502E+08,  2.702630982625562E+09, -1.562296048611943E+08,
2461508.500000000, A.D. 2027-Apr-13 00:00:00.0000, -4.707349920115731E+08,  2.707683041630897E+09, -1.565437210331150E+08,
2461509.500000000, A.D. 2027-Apr-14 00:00:00.0000, -4.711734259205524E+08,  2.712734971238180E+09, -1.568578297560966E+08,
2461510.500000000, A.D. 2027-Apr-15 00:00:00.0000, -4.716118365015355E+08,  2.717786771915237E+09, -1.571719310559590E+08,
2461511.500000000, A.D. 2027-Apr-16 00:00:00.0000, -4.720502238631799E+08,  2.722838444126917E+09, -1.574860249584093E+08,
2461512.500000000, A.D. 2027-Apr-17 00:00:00.0000, -4.724885881134357E+08,  2.727889988335085E+09, -1.578001114890501E+08,
2461513.500000000, A.D. 2027-Apr-18 00:00:00.0000, -4.729269293595197E+08,  2.732941404998612E+09, -1.581141906733836E+08,
2461514.500000000, A.D. 2027-Apr-19 00:00:00.0000, -4.733652477078841E+08,  2.737992694573368E+09, -1.584282625368198E+08,
2461515.500000000, A.D. 2027-Apr-20 00:00:00.0000, -4.738035432641746E+08,  2.743043857512202E+09, -1.587423271046824E+08,
2461516.500000000, A.D. 2027-Apr-21 00:00:00.0000, -4.742418161331800E+08,  2.748094894264946E+09, -1.590563844022187E+08,
2461517.500000000, A.D. 2027-Apr-22 00:00:00.0000, -4.746800664187691E+08,  2.753145805278406E+09, -1.593704344546072E+08,
2461518.500000000, A.D. 2027-Apr-23 00:00:00.0000, -4.751182942238181E+08,  2.758196590996371E+09, -1.596844772869666E+08,
2461519.500000000, A.D. 2027-Apr-24 00:00:00.0000, -4.755564996501250E+08,  2.763247251859632E+09, -1.599985129243655E+08,
2461520.500000000, A.D. 2027-Apr-25 00:00:00.0000, -4.759946827983145E+08,  2.768297788306011E+09, -1.603125413918318E+08,
2461521.500000000, A.D. 2027-Apr-26 00:00:00.0000, -4.764328437677350E+08,  2.773348200770423E+09, -1.606265627143592E+08,
2461522.500000000, A.D. 2027-Apr-27 00:00:00.0000, -4.768709826563512E+08,  2.778398489684946E+09, -1.609405769169142E+08,
2461523.500000000, A.D. 2027-Apr-28 00:00:00.0000, -4.773090995606388E+08,  2.783448655478932E+09, -1.612545840244395E+08,
2461524.500000000, A.D. 2027-Apr-29 00:00:00.0000, -4.777471945754885E+08,  2.788498698579147E+09, -1.615685840618545E+08,
2461525.500000000, A.D. 2027-Apr-30 00:00:00.0000, -4.781852677941297E+08,  2.793548619409936E+09, -1.618825770540514E+08,
2461526.500000000, A.D. 2027-May-01 00:00:00.0000, -4.786233193080825E+08,  2.798598418393418E+09, -1.621965630258856E+08,
2461527.500000000, A.D. 2027-May-02 00:00:00.0000, -4.790613492071499E+08,  2.803648095949710E+09, -1.625105420021628E+08,
2461528.500000000, A.D. 2027-May-03 00:00:00.0000, -4.794993575794572E+08,  2.808697652497146E+09, -1.628245140076183E+08,
2461529.500000000, A.D. 2027-May-04 00:00:00.0000, -4.799373445115433E+08,  2.813747088452504E+09, -1.631384790668923E+08,
2461530.500000000, A.D. 2027-May-05 00:00:00.0000, -4.803753100885054E+08,  2.818796404231209E+09, -1.634524372045054E+08,
2461531.500000000, A.D. 2027-May-06 00:00:00.0000, -4.808132543941894E+08,  2.823845600247499E+09, -1.637663884448277E+08,
2461532.500000000, A.D. 2027-May-07 00:00:00.0000, -4.812511775114139E+08,  2.828894676914542E+09, -1.640803328120521E+08,
2461533.500000000, A.D. 2027-May-08 00:00:00.0000, -4.816890795222154E+08,  2.833943634644494E+09, -1.643942703301703E+08,
2461534.500000000, A.D. 2027-May-09 00:00:00.0000, -4.821269605080911E+08,  2.838992473848498E+09, -1.647082010229524E+08,
2461535.500000000, A.D. 2027-May-10 00:00:00.0000, -4.825648205502274E+08,  2.844041194936623E+09, -1.650221249139334E+08,
2461536.500000000, A.D. 2027-May-11 00:00:00.0000, -4.830026597296935E+08,  2.849089798317756E+09, -1.653360420264083E+08,
2461537.500000000, A.D. 2027-May-12 00:00:00.0000, -4.834404781275955E+08,  2.854138284399465E+09, -1.656499523834295E+08,
2461538.500000000, A.D. 2027-May-13 00:00:00.0000, -4.838782758251813E+08,  2.859186653587833E+09, -1.659638560078149E+08,
2461539.500000000, A.D. 2027-May-14 00:00:00.0000, -4.843160529039002E+08,  2.864234906287298E+09, -1.662777529221581E+08,
2461540.500000000, A.D. 2027-May-15 00:00:00.0000, -4.847538094454195E+08,  2.869283042900489E+09, -1.665916431488414E+08,
2461541.500000000, A.D. 2027-May-16 00:00:00.0000, -4.851915455316061E+08,  2.874331063828088E+09, -1.669055267100524E+08,
2461542.500000000, A.D. 2027-May-17 00:00:00.0000, -4.856292612444818E+08,  2.879378969468710E+09, -1.672194036278008E+08,
2461543.500000000, A.D. 2027-May-18 00:00:00.0000, -4.860669566661585E+08,  2.884426760218803E+09, -1.675332739239329E+08,
2461544.500000000, A.D. 2027-May-19 00:00:00.0000, -4.865046318787650E+08,  2.889474436472586E+09, -1.678471376201491E+08,
2461545.500000000, A.D. 2027-May-20 00:00:00.0000, -4.869422869643675E+08,  2.894521998621992E+09, -1.681609947380154E+08,
2461546.500000000, A.D. 2027-May-21 00:00:00.0000, -4.873799220048913E+08,  2.899569447056644E+09, -1.684748452989753E+08,
2461547.500000000, A.D. 2027-May-22 00:00:00.0000, -4.878175370820464E+08,  2.904616782163850E+09, -1.687886893243616E+08,
2461548.500000000, A.D. 2027-May-23 00:00:00.0000, -4.882551322772589E+08,  2.909664004328600E+09, -1.691025268354026E+08,
2461549.500000000, A.D. 2027-May-24 00:00:00.0000, -4.886927076716098E+08,  2.914711113933586E+09, -1.694163578532304E+08,
2461550.500000000, A.D. 2027-May-25 00:00:00.0000, -4.891302633457827E+08,  2.919758111359221E+09, -1.697301823988855E+08,
2461551.500000000, A.D. 2027-May-26 00:00:00.0000, -4.895677993800170E+08,  2.924804996983673E+09, -1.700440004933220E+08,
2461552.500000000, A.D. 2027-May-27 00:00:00.0000, -4.900053158540714E+08,  2.929851771182890E+09, -1.703578121574088E+08,
2461553.500000000, A.D. 2027-May-28 00:00:00.0000, -4.904428128471922E+08,  2.934898434330645E+09, -1.706716174119344E+08,
2461554.500000000, A.D. 2027-May-29 00:00:00.0000, -4.908802904380881E+08,  2.939944986798559E+09, -1.709854162776058E+08,
2461555.500000000, A.D. 2027-May-30 00:00:00.0000, -4.913177487049109E+08,  2.944991428956153E+09, -1.712992087750521E+08,
2461556.500000000, A.D. 2027-May-31 00:00:00.0000, -4.917551877252408E+08,  2.950037761170869E+09, -1.716129949248235E+08,
2461557.500000000, A.D. 2027-Jun-01 00:00:00.0000, -4.921926075760750E+08,  2.955083983808116E+09, -1.719267747473935E+08,
2461558.500000000, A.D. 2027-Jun-02 00:00:00.0000, -4.926300083338208E+08,  2.960130097231301E+09, -1.722405482631569E+08,
2461559.500000000, A.D. 2027-Jun-03 00:00:00.0000, -4.930673900742903E+08,  2.965176101801857E+09, -1.725543154924307E+08,
2461560.500000000, A.D. 2027-Jun-04 00:00:00.0000, -4.935047528726985E+08,  2.970221997879282E+09, -1.728680764554551E+08,
2461561.500000000, A.D. 2027-Jun-05 00:00:00.0000, -4.939420968036634E+08,  2.975267785821169E+09, -1.731818311723915E+08,
2461562.500000000, A.D. 2027-Jun-06 00:00:00.0000, -4.943794219412071E+08,  2.980313465983226E+09, -1.734955796633230E+08,
2461563.500000000, A.D. 2027-Jun-07 00:00:00.0000, -4.948167283587584E+08,  2.985359038719314E+09, -1.738093219482538E+08,
2461564.500000000, A.D. 2027-Jun-08 00:00:00.0000, -4.952540161291575E+08,  2.990404504381468E+09, -1.741230580471101E+08,
2461565.500000000, A.D. 2027-Jun-09 00:00:00.0000, -4.956912853246601E+08,  2.995449863319925E+09, -1.744367879797372E+08,
2461566.500000000, A.D. 2027-Jun-10 00:00:00.0000, -4.961285360169440E+08,  3.000495115883143E+09, -1.747505117659020E+08,
2461567.500000000, A.D. 2027-Jun-11 00:00:00.0000, -4.965657682771150E+08,  3.005540262417830E+09, -1.750642294252906E+08,
2461568.500000000, A.D. 2027-Jun-12 00:00:00.0000, -4.970029821757135E+08,  3.010585303268963E+09, -1.753779409775090E+08,
2461569.500000000, A.D. 2027-Jun-13 00:00:00.0000, -4.974401777827233E+08,  3.015630238779806E+09, -1.756916464420830E+08,
2461570.500000000, A.D. 2027-Jun-14 00:00:00.0000, -4.978773551675776E+08,  3.020675069291939E+09, -1.760053458384567E+08,
2461571.500000000, A.D. 2027-Jun-15 00:00:00.0000, -4.983145143991687E+08,  3.025719795145265E+09, -1.763190391859938E+08,
2461572.500000000, A.D. 2027-Jun-16 00:00:00.0000, -4.987516555458558E+08,  3.030764416678039E+09, -1.766327265039761E+08,
2461573.500000000, A.D. 2027-Jun-17 00:00:00.0000, -4.991887786754739E+08,  3.035808934226878E+09, -1.769464078116043E+08,
2461574.500000000, A.D. 2027-Jun-18 00:00:00.0000, -4.996258838553429E+08,  3.040853348126785E+09, -1.772600831279970E+08,
2461575.500000000, A.D. 2027-Jun-19 00:00:00.0000, -5.000629711522768E+08,  3.045897658711158E+09, -1.775737524721918E+08,
2461576.500000000, A.D. 2027-Jun-20 00:00:00.0000, -5.005000406325932E+08,  3.050941866311810E+09, -1.778874158631430E+08,
2461577.500000000, A.D. 2027-Jun-21 00:00:00.0000, -5.009370923621230E+08,  3.055985971258980E+09, -1.782010733197241E+08,
2461578.500000000, A.D. 2027-Jun-22 00:00:00.0000, -5.013741264062202E+08,  3.061029973881350E+09, -1.785147248607250E+08,
2461579.500000000, A.D. 2027-Jun-23 00:00:00.0000, -5.018111428297722E+08,  3.066073874506061E+09, -1.788283705048554E+08,
2461580.500000000, A.D. 2027-Jun-24 00:00:00.0000, -5.022481416972099E+08,  3.071117673458715E+09, -1.791420102707412E+08,
2461581.500000000, A.D. 2027-Jun-25 00:00:00.0000, -5.026851230725180E+08,  3.076161371063397E+09, -1.794556441769267E+08,
2461582.500000000, A.D. 2027-Jun-26 00:00:00.0000, -5.031220870192459E+08,  3.081204967642681E+09, -1.797692722418743E+08,
2461583.500000000, A.D. 2027-Jun-27 00:00:00.0000, -5.035590336005179E+08,  3.086248463517640E+09, -1.800828944839641E+08,
2461584.500000000, A.D. 2027-Jun-28 00:00:00.0000, -5.039959628790448E+08,  3.091291859007855E+09, -1.803965109214944E+08,
2461585.500000000, A.D. 2027-Jun-29 00:00:00.0000, -5.044328749171339E+08,  3.096335154431424E+09, -1.807101215726820E+08,
2461586.500000000, A.D. 2027-Jun-30 00:00:00.0000, -5.048697697767006E+08,  3.101378350104968E+09, -1.810237264556624E+08,
2461587.500000000, A.D. 2027-Jul-01 00:00:00.0000, -5.053066475192790E+08,  3.106421446343634E+09, -1.813373255884897E+08,
2461588.500000000, A.D. 2027-Jul-02 00:00:00.0000, -5.057435082060329E+08,  3.111464443461102E+09, -1.816509189891382E+08,
2461589.500000000, A.D. 2027-Jul-03 00:00:00.0000, -5.061803518977664E+08,  3.116507341769592E+09, -1.819645066755025E+08,
2461590.500000000, A.D. 2027-Jul-04 00:00:00.0000, -5.066171786549334E+08,  3.121550141579852E+09, -1.822780886653974E+08,
2461591.500000000, A.D. 2027-Jul-05 00:00:00.0000, -5.070539885376487E+08,  3.126592843201169E+09, -1.825916649765594E+08,
2461592.500000000, A.D. 2027-Jul-06 00:00:00.0000, -5.074907816056958E+08,  3.131635446941363E+09, -1.829052356266487E+08,
2461593.500000000, A.D. 2027-Jul-07 00:00:00.0000, -5.079275579185355E+08,  3.136677953106783E+09, -1.832188006332490E+08,
2461594.500000000, A.D. 2027-Jul-08 00:00:00.0000, -5.083643175353124E+08,  3.141720362002296E+09, -1.835323600138705E+08,
2461595.500000000, A.D. 2027-Jul-09 00:00:00.0000, -5.088010605148596E+08,  3.146762673931283E+09, -1.838459137859511E+08,
2461596.500000000, A.D. 2027-Jul-10 00:00:00.0000, -5.092377869157021E+08,  3.151804889195627E+09, -1.841594619668590E+08,
2461597.500000000, A.D. 2027-Jul-11 00:00:00.0000, -5.096744967960556E+08,  3.156847008095693E+09, -1.844730045738947E+08,
2461598.500000000, A.D. 2027-Jul-12 00:00:00.0000, -5.101111902138232E+08,  3.161889030930322E+09, -1.847865416242969E+08,
2461599.500000000, A.D. 2027-Jul-13 00:00:00.0000, -5.105478672265871E+08,  3.166930957996800E+09, -1.851000731352420E+08,
2461600.500000000, A.D. 2027-Jul-14 00:00:00.0000, -5.109845278915950E+08,  3.171972789590851E+09, -1.854135991238533E+08,
2461601.500000000, A.D. 2027-Jul-15 00:00:00.0000, -5.114211722657399E+08,  3.177014526006601E+09, -1.857271196072026E+08,
2461602.500000000, A.D. 2027-Jul-16 00:00:00.0000, -5.118578004055315E+08,  3.182056167536570E+09, -1.860406346023194E+08,
2461603.500000000, A.D. 2027-Jul-17 00:00:00.0000, -5.122944123670605E+08,  3.187097714471638E+09, -1.863541441261935E+08,
2461604.500000000, A.D. 2027-Jul-18 00:00:00.0000, -5.127310082059514E+08,  3.192139167101036E+09, -1.866676481957858E+08,
2461605.500000000, A.D. 2027-Jul-19 00:00:00.0000, -5.131675879773040E+08,  3.197180525712327E+09, -1.869811468280344E+08,
2461606.500000000, A.D. 2027-Jul-20 00:00:00.0000, -5.136041517356252E+08,  3.202221790591405E+09, -1.872946400398637E+08,
2461607.500000000, A.D. 2027-Jul-21 00:00:00.0000, -5.140406995347475E+08,  3.207262962022497E+09, -1.876081278481916E+08,
2461608.500000000, A.D. 2027-Jul-22 00:00:00.0000, -5.144772314277388E+08,  3.212304040288186E+09, -1.879216102699389E+08,
2461609.500000000, A.D. 2027-Jul-23 00:00:00.0000, -5.149137474668022E+08,  3.217345025669459E+09, -1.882350873220354E+08,
2461610.500000000, A.D. 2027-Jul-24 00:00:00.0000, -5.153502477031749E+08,  3.222385918445765E+09, -1.885485590214254E+08,
2461611.500000000, A.D. 2027-Jul-25 00:00:00.0000, -5.157867321870255E+08,  3.227426718895118E+09, -1.888620253850701E+08,
2461612.500000000, A.D. 2027-Jul-26 00:00:00.0000, -5.162232009673647E+08,  3.232467427294219E+09, -1.891754864299480E+08,
2461613.500000000, A.D. 2027-Jul-27 00:00:00.0000, -5.166596540919724E+08,  3.237508043918614E+09, -1.894889421730491E+08,
2461614.500000000, A.D. 2027-Jul-28 00:00:00.0000, -5.170960916073555E+08,  3.242548569042879E+09, -1.898023926313654E+08,
2461615.500000000, A.D. 2027-Jul-29 00:00:00.0000, -5.175325135587456E+08,  3.247589002940819E+09, -1.901158378218759E+08,
2461616.500000000, A.D. 2027-Jul-30 00:00:00.0000, -5.179689199901432E+08,  3.252629345885692E+09, -1.904292777615252E+08,
2461617.500000000, A.D. 2027-Jul-31 00:00:00.0000, -5.184053109444159E+08,  3.257669598150411E+09, -1.907427124672008E+08,
2461618.500000000, A.D. 2027-Aug-01 00:00:00.0000, -5.188416864634464E+08,  3.262709760007732E+09, -1.910561419557027E+08,
2461619.500000000, A.D. 2027-Aug-02 00:00:00.0000, -5.192780465883290E+08,  3.267749831730412E+09, -1.913695662437161E+08,
2461620.500000000, A.D. 2027-Aug-03 00:00:00.0000, -5.197143913595980E+08,  3.272789813591304E+09, -1.916829853477823E+08,
2461621.500000000, A.D. 2027-Aug-04 00:00:00.0000, -5.201507208174757E+08,  3.277829705863405E+09, -1.919963992842745E+08,
2461622.500000000, A.D. 2027-Aug-05 00:00:00.0000, -5.205870350021188E+08,  3.282869508819836E+09, -1.923098080693765E+08,
2461623.500000000, A.D. 2027-Aug-06 00:00:00.0000, -5.210233339538483E+08,  3.287909222733765E+09, -1.926232117190694E+08,
2461624.500000000, A.D. 2027-Aug-07 00:00:00.0000, -5.214596177133465E+08,  3.292948847878290E+09, -1.929366102491267E+08,
2461625.500000000, A.D. 2027-Aug-08 00:00:00.0000, -5.218958863218106E+08,  3.297988384526276E+09, -1.932500036751099E+08,
2461626.500000000, A.D. 2027-Aug-09 00:00:00.0000, -5.223321398210600E+08,  3.303027832950185E+09, -1.935633920123777E+08,
2461627.500000000, A.D. 2027-Aug-10 00:00:00.0000, -5.227683782535964E+08,  3.308067193421897E+09, -1.938767752760941E+08,
2461628.500000000, A.D. 2027-Aug-11 00:00:00.0000, -5.232046016626213E+08,  3.313106466212529E+09, -1.941901534812428E+08,
2461629.500000000, A.D. 2027-Aug-12 00:00:00.0000, -5.236408100920195E+08,  3.318145651592295E+09, -1.945035266426423E+08,
2461630.500000000, A.D. 2027-Aug-13 00:00:00.0000, -5.240770035863142E+08,  3.323184749830355E+09, -1.948168947749617E+08,
2461631.500000000, A.D. 2027-Aug-14 00:00:00.0000, -5.245131821906052E+08,  3.328223761194717E+09, -1.951302578927368E+08,
2461632.500000000, A.D. 2027-Aug-15 00:00:00.0000, -5.249493459504955E+08,  3.333262685952151E+09, -1.954436160103837E+08,
2461633.500000000, A.D. 2027-Aug-16 00:00:00.0000, -5.253854949120135E+08,  3.338301524368121E+09, -1.957569691422127E+08,
